UID,Title,Authors,Year,Venue,DOI,Abstract,Keywords,Document_Type,Scopus,ScienceDirect,Elicit,Query_Hits,Master_ID,Evidence_Level,Screening_Decision,Exclusion_Code,Exclusion_Reason,Stock_Evidence,Prediction_Evidence,AI_Evidence,NonTarget_Evidence
doi:10.15388/omee.2026.17.2,Determinants of Real Earnings Management: A Case of an Emerging Economy,Naz F.; Khan M.; Hassan A.; Salman V.,2026,Organizations and Markets in Emerging Economies,10.15388/omee.2026.17.2,"This study aims to determine the firm-specific factors that prompt earnings management within Pakistani manufacturing firms from 2013 to 2020. The proxy measure provided by Roychowdhury (2006a) is used to determine the firm’s value of managing earnings upward or downward using real techniques of earnings management. The results show that the leverage, return on assets, audit quality, dividend payout ratio, market competition, and size significantly drive earnings management. In contrast, the tax and market value of equity did not show signs of influencing this practice. The study also found that both downward and upward earnings management were driven by the same incentives, withan overalltrendtowarda contradictory relationship. Further, the abnormality denoting downward EM and the abnormality denoting upward EM have been segregated to make the research more conclusive on the trends and determinants of EM. It is suggested that in the future studies covering different sectors or stock markets should be conducted. Additionally, forecasting of EM using big data analysis and machine learning can be explored. © 2026 Farah Naz, Misbah Khan, Abul Hassan, Veera Salman.",earnings management; firm-specific determinants; real earnings management; the Roychowdhury model; upward and downward earnings management,Article,Yes,No,No,SC01,M-2123,Abstract available,Exclude,E13,AI/ML forecasting present but direct stock/equity relevance not established,,forecasting,machine learning,
doi:10.16381/j.cnki.issn1003-207x.2023.1116,Economic Policy Uncertainty and Chinese Stock Market Volatility: A Realized SV-MIDAS Approach; [经济政策不确定性与中国股市波动率——基于已实现SV-MIDAS模型的实证研究],Xinyu W.; Zhitian Z.; Chaoqun M.,2026,Chinese Journal of Management Science,10.16381/j.cnki.issn1003-207x.2023.1116,"Modelling and forecasting volatility has attracted a great deal of attention in financial econometrics literature due to the fact that volatility plays an important role in many financial applications, such as portfolio allocation, risk measurement and derivative pricing. It is well known that volatility is time-varying and highly persistent, and many models have been proposed to capture these stylized facts. The stochastic volatility （SV） model is among the most popular model. However, the standard SV model is a single factor model, which ignores important information contained in the high-frequency data and macroeconomic variables. An alternative approach for modelling volatility is the realized stochastic volatility （RSV） model， which extends the SV model by incorporating the realized volatility measures and produces more accurate volatility forecasts than the SV model. Despite the empirical success of the RSV model， it still fails to capture the impact of macroeconomic variables on stock market volatility. In recent years， the level of economic policy uncertainty （EPU） keeps rising due to a series of major events， such as the Sino-US trade war， the COVID-19 pandemic and the Russia-Ukraine conflict. Chinese stock market is an emerging stock market， which is affected greatly by policy. As a consequence， it can be argued that Chinese stock market is closely related to EPU. The existing literature on the impact of EPU on the stock market volatility is extensive and has not reached consistent conclusions. Moreover， the existing research is mainly based on the GARCH-MIDAS model， which lacks flexibility compared to the SV framework. Motivated by the above interpretation， the RSV-MIDAS model framework is proposed， which combines the insights of the SV-MIDAS model and the RSV model. The proposed framework exploits the high frequency intraday information and allows to link macroeconomic variables （such as the EPU） directly to the long-term volatility via the flexible MIDAS structure. By incorporating the EPU into the framework， it aims to investigate the impact and predictive value of the EPU on Chinese stock market volatility. The model is flexible， but has challenges in estimation owing to the lack of a closed-form expression for the likelihood function. To address this issue， a continuous particle filters-based maximum likelihood method is proposed. Monte Carlo simulation results show that the estimation method performs well. The RSV-MIDAS model incorporating the EPU （hereafter the RSV-MIDAS-EPU model） is applied to the monthly Chinese EPU index and the high-frequency intraday data of the Shanghai Stock Exchange Composite Index and Shenzhen Stock Exchange Component Index. The empirical results show that the EPU has a significantly negative impact on the long-term volatility of Chinese stock market. That is， an increase in the EPU level predicts lower level of the long-run volatility of Chinese stock market. The impact of the EPU on the long-run volatility of Chinese stock market is more persistent than that of the monthly realized volatility （RV）. Using various loss functions and the model confidence set （MCS） test， the out-of-sample forecasting ability of the RSV-MIDAS-EPU model and the competitor models for Chinese stock market volatility are compared. It is observed that the realized measure and EPU play an important role in forecasting Chinese stock market volatility， and the RSV-MIDAS-EPU model achieves the best forecasting performance. Further， extensive robustness analysis shows that the superior predictive ability of the RSV-MIDAS-EPU model is robust. Finally， a volatility timing strategy shows that the RSV-MIDAS-EPU model yields more significant economic value of portfolio compared to other models. © 2025, Editorial Department of Chinese Journal of Management and Science. All rights reserved.",continuous particle filters; economic policy uncertainty; realized SV-MIDAS; volatility forecasting; volatility timing,Article,Yes,No,No,SC06,M-2128,Abstract available,Exclude,E12,Stock-market study focuses on volatility/risk rather than an eligible price/return/direction/trend forecasting target.,shanghai stock; stock market,forecasting,attention,volatility forecasting
doi:10.16381/j.cnki.issn1003-207x.2024.1601,Extreme Risk Spillover among Global Stock Markets Based on Transformer-LSTM Quantile Regression; [基于Transformer-LSTM分位数回归的全球股市极端风险溢出研究],Yao Y.; Wang X.; Chen W.; Chen Z.,2025,Chinese Journal of Management Science,10.16381/j.cnki.issn1003-207x.2024.1601,"The increasing global economic uncertainty and the frequent occurrence of extreme events have made the precise measurement of extreme risk spillover effects in global stock markets a crucial approach for addressing cross-border financial shocks. Existing studies exhibit certain limitations in comprehensively considering the nonlinearities, long-term dependencies, and multivariable interactive effects of time series. Therefore, a Transformer-LSTM quantile regression model is proposed that leverages the multi-head attention mechanism in the Transformer to process multiple attention mechanisms in parallel, while extracting the temporal characteristics of the data. This approach aims to more accurately capture the temporal evolution of extreme risks in global stock markets and examine risk spillover effects during the full sample period and crisis periods such as a financial crisis through constructing spillover networks. Based on empirical results from weekly stock index data of 19 countries from December 2001 to March 2024, the findings are as follows： （i） The proposed model demonstrates superior predictive power compared to the Multilayer Perceptron （MLP）, Long Short-Term Memory （LSTM） network, and Transformer models. （ii） The spillover effects in cross-country stock markets exhibit asymmetry over the full sample period. Notably, there is a significant risk spillover effect in the U.S. stock market, while Chinese stock market shows no obvious risk spillover or receiving effects. （iii） During crisis events, extreme risk spillovers increase and asymmetry intensifies. During the financial crisis, the risk spillover effects from the U.S. are significant, with notable bidirectional spillover across multiple countries' stock markets. During the European debt crisis, risk spillover effects are primarily concentrated in European countries' stock markets. The risk impact from the U.S. stock market on China notably strengthens during the Sino-US trade friction. During the COVID-19 pandemic, stock markets of developed countries such as the U.S. and the U.K. remain the main sources of risk spillover. The proposed model offers new insights into capturing the extreme risk spillover in financial markets, which is important for risk management in global stock markets during times of crisis. © 2025, Editorial Department of Chinese Journal of Management and Science. All rights reserved.",CoVaR; extreme risk spillover; global stock markets; quantile regression; spillover network; Transformer-LSTM,Article,Yes,No,No,SC01,M-2129,Abstract available,Exclude,E12,Stock-market topic but no eligible price/return/direction/trend forecasting task,stock index; stock market,,attention; lstm; mlp; transformer,
doi:10.17323/1813-8691-2024-28-2-248-275,The Impact of Uncertainty in the Text of S-1 Forms on IPO Underpricing; [Влияние неопределенности текста форм S-1 на недооценку IPO],Galich A.; Mirzoyan A.,2024,HSE Economic Journal,10.17323/1813-8691-2024-28-2-248-275,"This paper investigates the theory of information asymmetry in terms of the impact of uncertain, negative and weak-modal tone in the text of registration forms S-1 on the underpricing of initial public offerings of U.S. companies in the period from 2000 to 2020. We analyze the tone of both the full text of the prospectus and the texts of four separate chapters – “Prospectus Summary”, “Risk Factors”, “Use of Proceeds”, and “Management's Discussions and Analysis (MD&A)”. To account for fundamental differences between the two sectors of the economy, separate linear regression models are estimated for high-tech and non-tech firm samples. We find no support for the signaling theory of information asymmetry in terms of the effect of uncertainty in the text of prospectuses on IPO underpricing: we find a negative relationship between the share of uncertainty in the entire text of Forms S-1 and IPO underpricing and a positive relationship between underpricing of non-technology companies and the negative tone of the “Risk Factors” and “Use of Proceeds” chapters of Registration Forms S-1. No significant effect of low-modal tone on IPO underpricing was found. The results may suggest that uncertainty cautions market participants against investing in IPOs, while a negative tone may, on the contrary, attract investors if a low stock price is set to compensate for the risks. The study also uses machine learning models: random forest and boosting the results of which show an increase in the predictive power of the models when textual characteristics of S-1 forms are taken into account. When variables were ranked by their importance in the random forest model, the top ten most important variables included three textual variables of prospectus tone, which confirms the need to take into account the textual information contained in registration forms when analyzing underpricing. The results of the paper contribute to a better understanding of the factors of underpricing of public offerings, which can be useful for company managers in the preparation of IPO and its pre-documentation to reduce the probability of underpricing and attract the desired amount of capital, as well as for investors making decisions about investing in IPO shares. © 2024 Publishing House of the Higher School of Economics. All rights reserved.",initial public offering; IPO; issuer; profitability; uncertainty; underpricing,Article,Yes,No,No,SC01,M-2133,Abstract available,Exclude,E12,Stock-market topic but no eligible price/return/direction/trend forecasting task,stock price,,machine learning; random forest,
doi:10.17549/gbfr.2026.31.7.1,An Analysis of Tesla’s Stock Price Determinants Using VECM,Liu H.; Lee S.-G.; Lee S.Y.,2026,Global Business and Finance Review,10.17549/gbfr.2026.31.7.1,"Purpose: This study investigates the key determinants of Tesla’s stock price by analyzing the effects of macroeconomic indicators, EV infrastructure, and firm performance, focusing on both long-run relationships and short-term dynamics. Design/methodology/approach: Using monthly data from July 2015 to March 2024 (105 observations), the study applies a Vector Error Correction Model (VECM) and Granger causality tests. Variables include GDP, M2, HPI, gasoline prices (GAS), EV charging locations (EVCL), and Tesla’s monthly sales (SALES). SHAP analysis on an XGBoost model complements the econometric findings. Findings: M2 has a significant positive long-run impact on Tesla’s stock price, while GAS shows a significant negative effect. GDP and HPI are not statistically significant. The VECM indicates a 25.9% monthly correction of disequilibrium. SHAP analysis highlights M2, lagged SALES, and GAS as key nonlinear predictors. Research limitations/implications: Results are limited to Tesla and a relatively small dataset. Causal inference is constrained by model choice. Future work should expand to other firms and adopt structural models. Originality/value: This study combines VECM with interpretable machine learning, offering a comprehensive view of stock price dynamics in the EV sector and practical insights for investors and policymakers. © The Author(s).",Granger causality; SHAP value; Tesla sales; Tesla stock price; Vector Error Correction Model (VECM),Article,Yes,No,No,SC01; SC05,M-2139,Abstract available,Exclude,E12,Stock-market topic but no eligible price/return/direction/trend forecasting task,stock price,,machine learning; xgboost,
doi:10.17559/tv-20240426001497,Chaotic Sparrow Search Algorithm with Deep Learning for Event Detection and Classification in Social Media Environment,Ramya R.; Kannan S.,2025,Tehnicki Vjesnik,10.17559/tv-20240426001497,"Event detection is a computational process that enables the automatic identification of major events by analyzing media data. An event refers to a significant occurrence that takes place at a specific time and location. Many researchers have focused on predicting certain events through social media analysis. These events include disease outbreaks, election results, stock market trends, the frequency of article citations, product sales, and sports competition outcomes. The noisy nature of media content requires innovative semantic techniques to ensure accurate analysis of media streams. Consequently, improving the accuracy of event detection methods by addressing the noisy characteristics of media content is critical. Recent studies have explored event detection and recognition through social media analysis. This paper introduces a Chaotic Sparrow Search Algorithm with Deep Learning for Event Detection and Classification (CSSA-DLEDC) in social media. The primary goal of the CSSA-DLEDC technique is to identify and classify the presence of events and non-events. To achieve this, the technique involves data pre-processing and the TF-IDF word embedding process. The detection of events in social media is then performed using a Deep Belief Network (DBN). Finally, the hyperparameters of the DBN model are tuned using the Chaotic Sparrow Search Algorithm (CSSA).To validate the improved performance of the CSSA-DLEDC technique, extensive experimental simulations were conducted. The results demonstrated the superior effectiveness of the CSSA-DLEDC technique in the event detection process on social media. © 2025, Strojarski Facultet. All rights reserved.",applied linguisti; chaotic sparrow search algorithm; deep learning; event detection; social media; Deep learning; Electronic trading; Marketplaces; Applied linguisti; Chaotic sparrow search algorithm; Chaotics; Classification technique; Deep learning; Events classification; Events detection; Search Algorithms; Social media; Social media analysis; Semantics,Article,Yes,No,No,SC01,M-2140,Abstract available,Exclude,E12,Stock-market topic but no eligible price/return/direction/trend forecasting task,stock market,,deep learning,
doi:10.17576/jqma.2104.2025.17,HYBRID INDICATOR SATURATION MACHINE LEARNING FRAMEWORK FOR OUTLIER DETECTION AND VOLATILITY FORECASTING; [Kerangka hybrid ketepuan Petunjuk-Pembelajaran Mesin bagi Pengesanan Pencilan dan Peramalan Volatiliti],Shein W.H.; Rose F.Z.C.; Arasan J.; Yang S.C.,2025,Journal of Quality Measurement and Analysis,10.17576/jqma.2104.2025.17,"Unaccounted for outlier can severely affect the stability of models and degrade the forecasting accuracy. In financial time series, an outlier in the prior unconditional mean can introduce systematic biases in forecasts and result in model misspecification, potentially distort the parameter estimates and inference. In order to address these issues, this study proposes a hybrid approach designed to detect and model outlier effectively. The methods build upon the principles of impulse indicator saturation (IIS) by incorporating unsupervised machine learning technique density-based spatial clustering of applications with noise (DBSCAN) to identify the clusters and refine the detection of outliers. The log returns series is served as the primary input for outlier detection and volatility modeling. The proposed hybrid method IIS-DBSCANGARCH is assessed through a Monte Carlo simulation study and subsequently applied to five Asia-Pacific stock market daily return series spanning from 20 June 1994 to 23 December 2024. The results consistently demonstrate that IIS-DBSCAN-GARCH outperforms the classical GARCH model that does not explicitly account for outlier in both simulation and empirical study. Besides effectively identify and account for extreme fluctuations, the proposed method enhances volatility estimation and improves out-of-sample forecasting accuracy. In empirical study, the proposed hybrid methods have been compared to the classical indicator saturation method and DBSCAN approach. The findings indicate that the proposed hybrid method is more accurate with respect to identifying the outliers and shows superior in forecasting the financial volatility. © 2025, Penerbit Universiti Kebangsaan Malaysia. All rights reserved.",DBSCAN; GARCH; indicator saturation; outliers; volatility forecasting,Article,Yes,No,No,SC01; SC06,M-2141,Abstract available,Exclude,E12,Stock-market study focuses on volatility/risk rather than an eligible price/return/direction/trend forecasting target.,stock market,forecasting,machine learning,volatility forecasting
doi:10.18280/isi.300825,Deep Learning Sentiment Analysis of News and Social Media in Geopolitical Crises,Tripathi N.; Rao D.S.,2025,Ingenierie des Systemes d'Information,10.18280/isi.300825,"This research analyses the impact of public sentiment sourced from news articles and social media on the Indian stock market, a period of geopolitical tension. Advanced sentiment analysis techniques were applied, including: (1) a hybrid model combining BERT with TextBlob fallback for robust inference; (2) a fine-tuned BERT model trained on domain-specific tweets and news with VADER-based weak supervision, which achieved an accuracy of 87% with strong precision and recall across sentiment classes; and (3) FinBERT, a transformer pre-trained on financial text. These models were used to analyse sentiment from news headlines and Twitter posts related to geopolitical events. Sentiment scores were aggregated over time and correlated with stock returns from key indices (Nifty 50, Sensex) and sector-specific stocks in defence, energy, IT, and banking. The study explores how sentiment dynamics align with market movements, aiming to reveal predictive and explanatory insights during high-impact geopolitical events, especially in sensitive sectors like defence, banking, and energy. Copyright: ©2025 The authors. This article is published by IIETA and is licensed under the CC BY 4.0 license (http://creativecommons.org/licenses/by/4.0/)",BERT; deep learning; geopolitical conflict; hybrid models; Indian stock market; market reaction; news sentiment aggregation; Operation Sindoor FinBERT; sentiment analysis; social media sentiment; VADER,Article,Yes,No,No,SC01,M-2150,Abstract available,Exclude,E07,Sentiment analysis related to stocks but no explicit eligible stock forecasting task,nifty; sensex; stock market,,bert; deep learning; finbert; hybrid model; transformer,
doi:10.18576/jsap/150304,Using Hybrid Models for Predicting Volatility in the Saudi Stock Market,Al-Qadi N.F.; Saad S.S.B.; Mahdi O.M.H.; Eljaili F.; Bashier A.; Zaroug R.; Abaker A.O.I.,2026,Journal of Statistics Applications and Probability,10.18576/jsap/150304,"The ability to predict volatility in the Saudi Stock Exchange Index (TASI) is of great importance in supporting investment decisions and risk management. Understanding daily volatility behavior contributes to enhancing market efficiency and improving trading strategies. This study aims to build models capable of classifying high and low volatility based on the variables of opening price and trading volume, using a combination of statistical models and artificial intelligence algorithms. Four main models were applied: logistic regression, multi-layer neural network (MLP), hybrid model (soft voting), and decision tree. The results showed that the neural network model outperformed in prediction accuracy and high recall and F1 values. The hybrid model is expected to achieve a good balance between different statistical metrics, thanks to its combination of the simplicity of linear models and the ability of neural networks to capture non-linear patterns. The study confirms that the use of hybrid models represents a promising direction in improving the accuracy of volatility prediction in financial markets. © 2026 NSP.",Artificial Neural Network; Decision Tree; diagnosis of Musculoskeletal mortality; Healthcare issues; machine learning technique.; the hybrid DT-ANN,Article,Yes,No,No,SC01,M-2159,Abstract available,Exclude,E05,Trading/RL strategy without an explicit eligible stock forecasting task,stock market,predict; prediction,artificial intelligence; hybrid model; machine learning; mlp; neural network,predict volatility; volatility prediction
doi:10.19139/soic-2310-5070-2529,Dynamic Portfolio Optimisation in Morocco’s Stock Market through Machine-Learning Selection and Complex Mean-Variance Allocation,Bouhmady A.; Kadiri H.; Belkhoutout K.; Raissi N.,2025,"Statistics, Optimization and Information Computing",10.19139/soic-2310-5070-2529,"Emerging markets such as Morocco’s stock exchange encounter structural challenges, including liquidity constraints, sectoral concentration, and low macroeconomic sensitivity, which render traditional portfolio optimization methods inadequate. Consequently, market forecasts, whether based on chartists or fundamental analysis, become less relevant. This study proposes a hybrid framework that integrates machine learning (ML) techniques for stock selection with a novel Mean-Variance Complex-Based (MVCB) optimization method to enhance performance within the Moroccan all-shares index (MASI). Five ML models, Ridge Regression, Stepwise Regression, Random Forest, Generalized Boosted Regression, and XGBoost, were employed to predict returns based on fundamental and technical indicators, with XGBoost demonstrating superior predictive accuracy. The MVCB method utilizes complex returns derived from the Hilbert Transform, effectively capturing dynamic market correlations and phase-amplitude relationships to optimize portfolio weights in the presence of volatility. The backtesting results indicate that the MVCB portfolio surpasses the traditional mean-variance (MV) and market benchmarks, achieving a 10.48% annualized gross return with a volatility of 3.52% and a Sharpe ratio of 2.48, compared to 1.12. Additionally, sector diversification and a reduction in left-tail risk (19.3%) contribute to mitigating correlation breakdowns during crises. By synergizing predictive ML with adaptive optimization, this framework addresses the inherent instability of emerging markets and provides a robust and scalable solution for enhancing risk-adjusted returns. Copyright © 2025 International Academic Press",Deep Learning; Forecasting; Hybrid models; Machine learning; Modeling; Portfolio optimization,Article,Yes,No,No,SC01; SC03,M-2164,Abstract available,Exclude,E04,Portfolio optimization/asset allocation without an explicit eligible stock forecasting task,stock market,forecasting; predict,deep learning; machine learning; random forest; xgboost,
doi:10.19139/soic-2310-5070-2679,Sharia Stock Return Volatility Model through Bayesian MSGARCH with Asymmetric Effects and Data Structure Changes,Afnanda A.; Devianto D.; Yollanda M.; Maiyastri M.; Bakar N.N.; Haripamyu H.,2025,"Statistics, Optimization and Information Computing",10.19139/soic-2310-5070-2679,"The Indonesian Sharia stock market has experienced significant growth over the past year, accompanied by a rise in market capitalization. However, high volatility remains a critical challenge for investors when deciding to invest in Sharia-compliant stocks. Accurately modeling return volatility is essential to support effective risk management and investment decision-making. This study conducts a comprehensive comparative analysis of several volatility models to identify the most effective approach for modeling Sharia stock return volatility. The models evaluated include classical Generalized Autoregressive Conditional Heteroscedasticity (GARCH), asymmetric variants such as Exponential GARCH (EGARCH), Threshold GARCH (TGARCH), and Asymmetric Power GARCH (APGARCH), as well as the regime-switching Markov Switching GARCH (MSGARCH) and a Bayesian extension of MSGARCH that incorporates structural shifts and parameter uncertainty. The comparison is based on information criteria and predictive accuracy metrics to assess both in-sample fit and out-of-sample performance. Results indicate that the Bayesian MSGARCH model consistently outperforms the other models in capturing the complex volatility dynamics of Jakarta Islamic Index (JII) returns, particularly during structural breaks and market regime changes. Furthermore, the analysis reveals that investment activity significantly affects volatility behavior during periods of market appreciation and depreciation. These findings provide valuable guidance for selecting appropriate volatility models in Sharia markets and inform the design of more robust investment and risk mitigation strategies. Copyright © 2025 International Academic Press",62M10; 62P20; APGARCH; Bayesian MSGARCH; EGARCH; GARCH; Indonesian Sharia Stock; MSGARCH; TGARCH; Volatility,Article,Yes,No,No,SC06,M-2166,Abstract available,Exclude,E12,Stock-market topic but no eligible price/return/direction/trend forecasting task,stock market; stock return,,,
doi:10.19139/soic-2310-5070-4151,Investor Sentiment and Stock Market Volatility in the Egyptian Exchange: A GARCH and EGARCH Analysis with Persistence and Asymmetry Checks (2009-2025),Srour H.M.; Youssef S.; Darwish N.M.; Abouelenein M.F.; Eissa O.M.S.,2026,"Statistics, Optimization and Information Computing",10.19139/soic-2310-5070-4151,"This study empirically investigates the impact of investor sentiment on stock market volatility in the Egyptian Stock Exchange (EGX) over the period 2009–2025, using daily data from 22 non-financial firms listed on the EGX 30. A composite sentiment index (SMI) is constructed using Principal Component Analysis (PCA) as the primary aggregation method, with a simple average approach used for robustness, based on four market-based proxies: stock turnover ratio (STURN), money flow index (MFI), advancing-to-declining ratio (ADR), and relative strength index (RSI). We employ a GARCH(1,1) model with SMI in the conditional variance equation to capture volatility clustering and persistence, and we extend the analysis to an EGARCH(1,1) specification to test for asymmetric effects of positive versus negative sentiment. The transmuted normal distribution is implemented in the main empirical analysis to model the error term distribution more flexibly, alongside quasi-maximum likelihood estimation with robust standard errors. We also incorporate macroeconomic controls (inflation, interest rates, GDP growth, political instability) and conduct Granger causality tests to address endogeneity concerns. Diagnostic tests confirm the absence of multicollinearity and remaining heteroscedasticity. The results show that investor sentiment has a positive and statistically significant impact on volatility (coefficient = 0.278, p<0.001). The GARCH(1,1) results reveal high volatility persistence (α+β=0.97), supporting the hypothesis that sentiment shocks have long-lasting effects. The EGARCH model indicates asymmetry: negative sentiment shocks increase volatility more than positive shocks of the same magnitude (asymmetry coefficient γ=-0.073, p<0.05). Granger causality tests provide evidence of bidirectional causality between sentiment and volatility. Out-of-sample forecasting demonstrates that the SMI has modest but significant predictive power for volatility, though the results should be interpreted as suggestive rather than definitive. These findings contribute to behavioral finance literature by providing evidence from an under-researched frontier market (Egypt) and offer potential tools for regulators and investors to monitor sentiment as an early-warning indicator of excessive volatility. Copyright © 2026 International Academic Press",Asymmetric Volatility; Behavioral Finance; EGARCH; Egyptian Stock Exchange; Emerging Markets; GARCH Model; Investor Sentiment; Transmuted Distribution; Volatility Persistence,Article,Yes,No,No,SC06,M-2168,Abstract available,Exclude,E08,Pure econometric/statistical forecasting without AI/ML/DL,stock market,forecasting,,
doi:10.20473/jisebi.11.3.311-322,Predicting the Volatility of Jakarta Composite Index Using GARCH and LSTM with Volume-Up Strategy Approach,Dharmaningrat I.M.A.; Margaretha H.; Saputra K.V.I.,2025,Journal of Information Systems Engineering and Business Intelligence,10.20473/jisebi.11.3.311-322,"Background: Stock market volatility forecasting is essential for financial decision-making, although the complexity presented significant challenges. This prompted previous studies to identify correlations between the volatilities of international stock indices and Jakarta Composite Index (JKSE), describing the potential of hybrid econometric and deep learning models in the prediction process. Objective: This study aims to develop an optimized hybrid model for forecasting the volatility of JKSE by integrating Generalized Autoregressive Conditional Heteroskedasticity (GARCH), Long Short-Term Memory (LSTM), and Volume-Up (VU) strategy, in the context of an emerging market recovering from economic disruptions. Methods: Historical daily data from five major stock indices, namely JKSE, DJI, SPX, N225, and HSI, covering the period from January 1, 2000, to December 31, 2023, were used to formulate eleven datasets. Furthermore, a hybrid model was developed and evaluated by combining GARCH, LSTM, and VU strategy for conditional volatility estimation, sequential prediction, and data transformation, respectively. Hyperparameter tuning was performed to determine the best activation functions, batch sizes, and timesteps. Based on this perspective, Mean Squared Error (MSE) was used to assess predictive accuracy. Results: GARCH-LSTM exhibited superior performance over a standalone LSTM model, improving RMSE by 11.43%. The incorporation of VU strategy further enhanced accuracy, with an optimal setting (α = 0.5) leading to a total RMSE improvement of 17.35%. The best hyperparameters included SELU + tanh activation function and a batch size of 128 or 256. Meanwhile, a timestep of 1 provided the best predictive performance, depicting the importance of recent market movements in forecasting. Conclusion: In conclusion, this study proved the effectiveness of hybrid models in predicting stock market volatility in emerging markets. The results outlined the advantage of integrating econometric and deep learning approaches, with VU strategy playing a significant role in refining predictions. © 2025 The Authors. Published by Universitas Airlangga.",Economic Recovery; Emerging Markets; GARCH; LSTM; Volatility Prediction; Volume-Up Strategy,Article,Yes,No,No,SC01; SC04,M-2170,Abstract available,Exclude,E12,Stock-market study focuses on volatility/risk rather than an eligible price/return/direction/trend forecasting target.,stock market,forecasting; prediction,deep learning; hybrid model; lstm,volatility forecasting; volatility prediction
doi:10.22105/riej.2025.517397.1579,A Sector-Based Analysis of Strategy Performance and Predictive Accuracy: ML-Enhanced vs. Traditional Trading,Bastani M.; Mohseni H.; Mirzaee Ghazani M.,2026,International Journal of Research in Industrial Engineering,10.22105/riej.2025.517397.1579,"Financial markets are characterized by volatility and non-stationarity, posing challenges for effective investment strategies. Traditional approaches, such as trend-following and Momentum (MOM) strategies, have long been employed but often yield inconsistent results across stock markets and under varying market conditions. With the rise of Machine Learning (ML), data-driven methods offer new opportunities for enhancing trading decisions; however, their comparative effectiveness against traditional approaches remains underexplored. This study presents a sector-specific analysis of trading strategies within the Consumer Discretionary, Healthcare, and Information Technology sectors of the S&P 500. Structured in two phases, Phase 1 evaluates the performance of traditional strategies—trend-following, Momentum (MOM), and buy-and-hold—using risk-return metrics such as annualized return, volatility, and the Sharpe e ratio. Phase 2 applies ten ML models, including ensemble methods, to develop enhanced strategies based on technical indicators. Models are assessed on both predictive accuracy (accuracy, precision, recall, and F1-score) and financial performance through a 10-year backtest. Findings suggest that ML-enhanced strategies can outperform traditional approaches, particularly in terms of risk-adjusted returns. The originality of this study lies in its sector-based framework, which not only compares conventional and ML-driven strategies but also evaluates them using a dual lens of predictive accuracy and risk–return metrics. Furthermore, for each sector with distinct characteristics, the study identifies the ML models that achieve the best balance of accuracy and financial performance. © 2026, Ayandegan Institute of Higher Education. All rights reserved.",Algorithmic trading; Buy-and-hold strategy; Momentum strategy; Stock market forecasting; Technical indicators; Trend-following strategy,Article,Yes,No,No,SC01,M-2188,Abstract available,Exclude,E05,Trading/RL strategy without an explicit eligible stock forecasting task,s&p 500; stock market,forecasting,machine learning,
doi:10.2308/tar-2021-0351,Forecasting Market Volatility: The Role of Earnings Announcements,Kim J.; Schonberger B.; Wasley C.; Yang Y.,2024,Accounting Review,10.2308/tar-2021-0351,"This study examines whether information revealed by firms’ earnings announcements (EAs) forecasts short-run market-wide volatility in equity index prices. Using an exponential generalized autoregressive conditional heteroskedasticity model that includes controls for the information in an array of macroeconomic announcements, we find that EA information aggregated across firms forecasts market volatility at daily and weekly intervals. EA information’s forecasting power is greatest when more firms announce earnings on a given day, when EAs convey negative news, and for EA information about core earnings. Out-of-sample tests confirm that forecasts incorporating EA information better predict short-run market volatility than forecasts omitting EA information. We conclude that firm-level EAs are a significant source of systematic, market-wide information relevant for predicting near-term market volatility. © 2024 American Accounting Association. All rights reserved.",earnings announcements; exponential GARCH; forecasting; macroeconomic announcements; out-of-sample tests; short-run stock market volatility,Article,Yes,No,No,SC06,M-2206,Abstract available,Exclude,E08,Pure econometric/statistical forecasting without AI/ML/DL,stock market,forecasting; predict,,
doi:10.24507/icicel.19.12.1383,MACHINE LEARNING-DRIVEN PORTFOLIO SELECTION: PREDICTING STOCK RETURNS WITH RANDOM FOREST AND GRADIENT BOOSTED TREE FOR SHARPE RATIO AND MEAN-ABSOLUTE DEVIATION OPTIMIZATION,Koatborom P.; Rodjanadid B.,2025,ICIC Express Letters,10.24507/icicel.19.12.1383,"For portfolio creation, a key factor is the future performance and condition of stock markets. Machine learning is considered one of the most effective tools for solving prediction problems. This research proposes a hybrid method that combines the prediction process with the portfolio selection process. In the first stage, machine learning techniques such as Random Forest and gradient boosted trees are used to predict future returns of stocks, selecting those with strong predictive performance. In the second stage, the Sharpe ratio and mean-absolute deviation portfolio optimization models are employed for portfolio selection. Monthly datasets of the Hang Seng Index (HSI) from July 2000 to May 2024 are used in this research. Our findings indicate that the integration of gradient boosted trees with the Sharpe ratio model yields superior performance compared to other approaches. ICIC International © 2025",Gradient boosted trees; Mean-absolute deviation; Portfolio selection; Random Forest; Sharpe ratio,Article,Yes,No,No,SC01,M-2222,Abstract available,Exclude,E04,Portfolio optimization/asset allocation without an explicit eligible stock forecasting task,hang seng,predict; prediction,machine learning; random forest,
